Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.54,2,0.2055388920160085503868489045,0.211552714595182,0.211266860881019,0.205789538502431,0.205503510547766,0.161453682781609,0.1687284366750559002647919018,0.1469922673188440002647919018,0.0217361693562119,5.850461919742572808361952153,29.002591982693250386944170141,29.425606404624441895630560916,474709700
13.55,2,0.2055138104166199697658992491,0.211528282482088,0.211242829253078,0.205764426317032,0.205478799091634,0.161473581853973,0.1687474849337224545053502905,0.1469315679446395545053502905,0.0218159169890829,5.8482180401625977017272591147,28.99738561838971760324073489,29.420303983133276377707407898,475060300
13.56,2,0.2054887764845745022238850583,0.211503900671803,0.211218847086064,0.205739361857104,0.205454134518577,0.161493553927982,0.1687666078757254842182367123,0.1468709432537715842182367123,0.0218956646219539,5.8459772501456194801413709895,28.992188603600432046162399625,29.415004425317687208538392867,475410900
13.57,2,0.2054637720260820819629428005,0.211479552414572,0.211194897632576,0.205714326906671,0.205429498614975,0.161513641308588,0.1687858471957680647837092068,0.1468104349409432647837092068,0.0219754122548248,5.8437407429215857699336303629,28.987004760989184810262436484,29.409710816002401941136802138,475761400
13.58,2,0.2054388141676614333025704151,0.211455252995994,0.211170996180564,0.205689338613137,0.205404908530586,0.161533790381279,0.1688051498455427227542714567,0.1467499899578469227542714567,0.0220551598876958,5.8415069975330569016054710268,28.981827806712061981020572219,29.40441807592498016388452339,476112000
13.59,2,0.2054139019287741599084177146,0.211431003141168,0.211147143457469,0.205664395994768,0.205380363286017,0.161554050040453,0.1688245647150486531112583538,0.1466896571944818531112583538,0.0221349075205668,5.839277413339987529615303972,28.976670630798994750421867321,29.399136785318307979222815557,476462700
13.60,2,0.2053890209868583501577099572,0.211406787236859,0.211123323852392,0.205639484711535,0.205355848543578,0.161574384076448,0.1688440550718701466206038201,0.1466293999184325466206038201,0.0222146551534376,5.8370509368008896042494489838,28.971520885382193474816436766,29.393856809050711304533052552,476813200
13.61,2,0.2053641955364516669995905274,0.211382629281789,0.211099561366377,0.205614628987481,0.205331388529635,0.161594785613985,0.1688636148825394676220134067,0.1465692120962308676220134067,0.0222944027863086,5.8348273938342491320523626567,28.966378299320511770957516698,29.388577940743778838389240887,477163800
13.62,2,0.2053393974812506082816268354,0.211358502657365,0.211075829383151,0.20558980069204,0.205306955115944,0.16161529844128,0.1688832869797034427546859483,0.1465091365605238427546859483,0.0223741504191796,5.8326080102696750914394331782,28.961250263333044862091236203,29.383306227806275011598562218,477514400
13.63,2,0.2053146477845998061044829051,0.211334426936101,0.211052147477539,0.20556502081412,0.205282569293723,0.161635881631672,0.1689030311447855722782847552,0.1464491330927351722782847552,0.0224538980520504,5.8303916326945007847830259384,28.956134336141993123393769923,29.378039742315098154134320462,477865000
13.64,2,0.2052899444099467606626837489,0.211310400023495,0.211028513557334,0.205540287314687,0.205258229026238,0.16165653363225,0.1689228457528027921112448640,0.1463892000678812921112448640,0.0225336456849215,5.8281782133210208665415519256,28.95102116906522436884210726,29.372770736956688459578229071,478215600
13.65,2,0.2052652693208468170313951413,0.211286403872823,0.211004909578113,0.205515582135299,0.205233916257346,0.161677255093748,0.1689427308243513327563513630,0.1463293375065588327563513630,0.0226133933177925,5.8259677515039299911734221321,28.945921207009434874501841324,29.367507888877879259949962012,478566200
13.66,2,0.2052406404809566286721138644,0.211262457857154,0.210981354915226,0.20549092326152,0.205209648974896,0.161698085435038,0.1689627264304799482706162098,0.1462695854798166482706162098,0.0226931409506633,5.8237613939588771370940247446,28.940837589641736228526643098,29.362253737709825317314757122,478916800
13.67,2,0.2052160588540391129345251053,0.211238561543919,0.210957849138381,0.205466311658289,0.205185428146104,0.161718984619846,0.1689827925442875898945232265,0.1462099039607532898945232265,0.0227728885835343,5.8215579927642899306327023543,28.935763730927418445706216162,29.357002906801816098680384424,479267400
13.68,2,0.2051915134039589984301240495,0.211214704102605,0.210934381419338,0.20544173627601,0.205161242723649,0.161739959114642,0.1690029352504047749813286514,0.1461502990339994749813286514,0.0228526362164053,5.8193577209966143783339115521,28.930692910364428594321574441,29.351749801171961159502537938,479618000
13.69,2,0.2051670050946862730604753880,0.211190887505126,0.210910953732269,0.205417198079831,0.205137093674939,0.161761037732533,0.1690231834132843933504381816,0.1460907995640082933504381816,0.0229323838492761,5.8171614043261794586130405255,28.925640763700603955691445805,29.346507376681430589154236004,479968600
13.70,2,0.2051425438902928320474478136,0.211167120472161,0.210887574800109,0.205392707045974,0.205112990978451,0.16178218434527,0.1690435012311101718898001301,0.1460313697489629718898001301,0.0230121314821472,5.8149680158711584738424546658,28.920590565049225810092924612,29.34126179817969187079192026,480319200
13.71,2,0.2051181187549520045010984246,0.211143392205593,0.210864233826987,0.205368252125154,0.20508892358715,0.161803406338121,0.1690638957078820647332040064,0.1459720165928638647332040064,0.0230918791150182,5.8127777550460404024375421608,28.9155538349018694426833336,29.336022649553702511033964109,480669800
13.72,2,0.2050937325808287575819758731,0.211119706696541,0.210840934806258,0.205343836213064,0.205064894398965,0.161824735029376,0.1690843982821768926792714273,0.1459127715342876926792714273,0.0231716267478892,5.8105915212643212509427596022,28.910530289689848664346558267,29.330789642905403606409498474,481020400
13.73,2,0.2050693904751670060765670532,0.211096067536216,0.210817681331367,0.205319464423174,0.205040908529601,0.161846126737904,0.1691049654248842630559781377,0.1458535910441242630559781377,0.02325137438076,5.8084080662735529696444267787,28.905519664049474710473056304,29.325562660423660900322470225,481371000
13.74,2,0.2050450843316949582520349446,0.211072467127594,0.210794465807511,0.205295128639329,0.205016957865126,0.161867596471269,0.1691256118693693572475026871,0.1457944898557383572475026871,0.023331122013631,5.8062278109181902130009546792,28.90051181158292553132170936,29.320333217774582940781144948,481721600
13.75,2,0.2050208160388150146731743167,0.211048908399322,0.210771291165551,0.205270830752233,0.20499304429846,0.161889173919172,0.1691463673895340503854482717,0.1457354977430322503854482717,0.0234108696465018,5.804051606922333311513777094,28.895523173984065201353935487,29.31511498052775678888894563,482072200
13.76,2,0.2049965927122167803779083817,0.211025395548402,0.210748161604696,0.205246577886254,0.204969174956179,0.161910775128386,0.1691671482298417590819834502,0.1456765309504689590819834502,0.0234906172793728,5.8018770536312655675552594139,28.890535397980021203154282227,29.309892812639534643001973403,482422800
13.77,2,0.2049724062418556994471042631,0.211001923596154,0.210725072148471,0.205222361921456,0.204945341720551,0.161932490194411,0.1691880442572334348037889245,0.1456176793449895348037889245,0.0235703649122439,5.7997067243078659595407898279,28.885561903542281907678073551,29.304677741261970322280865063,482773400
13.78,2,0.2049482665123936775290733219,0.210978502312229,0.210702032568713,0.205198192754556,0.204921554490484,0.161954315305686,0.1692090520035026381257101546,0.1455589394583877381257101546,0.0236501125451149,5.7975405183599891419287793242,28.880607342930742053658212853,29.299473678299940394420528366,483124000
13.79,2,0.2049241615663487241471511037,0.210955116840626,0.210679028011608,0.20517405841349,0.204897801296101,0.161976168085957,0.1692300886241860234398695208,0.1455002284462003234398695208,0.0237298601779857,5.7953760612332584170915932939,28.87564899178552205037646175,29.294261805949104886552494204,483474600
13.80,2,0.2049000924517081366412033347,0.21093177100089,0.210656062298879,0.205149959947524,0.204874083188845,0.161998127847279,0.1692512335163992777537239417,0.1454416257055423777537239417,0.0238096078108569,5.793215626252104115530665528,28.87070562653356735652549057,29.289057667276021242461416864,483825200
13.81,2,0.2048760689691996029260876219,0.210908473292127,0.2106331439318,0.205125907169336,0.204850409983567,0.162020156802484,0.1692724492126838189484488496,0.1453830937689561189484488496,0.0238893554437277,5.791058138817599539618361412,28.865777039124643309464418003,29.283861181354721636684158294,484175800
13.82,2,0.2048520812512334310105664858,0.210885213873078,0.210610263071275,0.205101890199304,0.204826771802808,0.162042256222508,0.1692937366398209008743958393,0.1453246335632222008743958393,0.0239691030765987,5.7889036242446993438130919397,28.860853859927044319288204902,29.278664511955820132825096613,484526400
13.83,2,0.2048281400933958009972780767,0.210862004791722,0.21058743176744,0.205077919846178,0.204803179457474,0.162064461405535,0.1693151314950374430861555748,0.1452662807855678430861555748,0.0240488507094696,5.7867531039482925065302452999,28.85594304442787157851837561,29.273473419266619184384176372,484877000
13.84,2,0.2048042235453996305714293524,0.210838822930211,0.21056462690459,0.205053974132905,0.20477961097266,0.16208674006694,0.1693366007066483549038070716,0.1452080023643075549038070716,0.0241285983423408,5.7846056292590380061852096806,28.851040760349187016207442392,29.268284770369160330106561435,485227600
13.85,2,0.2047803535728266438479569955,0.210815690114823,0.210541870311146,0.205030075051852,0.204756088342875,0.162109087066663,0.1693581398995248974127364794,0.1451497939243134974127364794,0.0242083459752114,5.7824610736034148211933732714,28.846147439645068312910950506,29.263098944492126462500939456,485578200
13.86,2,0.2047565262322122451375806819,0.2107926022199,0.210519157863581,0.205006218654745,0.204732607621978,0.162131497393895,0.1693797439220026067815558635,0.1450916503139200067815558635,0.0242880936080826,5.780319288161717606013147065,28.84126521319690422088221498,29.257917749384564778943702043,485928800
13.87,2,0.2047327263089275690203777285,0.210769545786464,0.210496476105043,0.204982389708403,0.204709153578915,0.162154022121004,0.1694014633456992763003810876,0.1450336221047458763003810876,0.0243678412409534,5.7781817204687796630168964478,28.836397269744754931741628811,29.252743769814426237932031425,486279400
13.88,2,0.2047089818583826785495685367,0.210746547091951,0.210473851315088,0.204958616302447,0.204685754305427,0.162176608863443,0.1694232467351219138608251328,0.1449756578612975138608251328,0.0244475888738244,5.7760468957708813227060552102,28.831539585822297406569534945,29.247573746126334869392864623,486630000
13.89,2,0.2046852718465429419816895026,0.210723585546028,0.210451262905489,0.204934877377193,0.204662388743941,0.162199271429138,0.1694451071712681189334113450,0.1449177706645726189334113450,0.0245273365066955,5.7739151875756615634960115436,28.826683406019666121038672589,29.24240030048111988246203944,486980600
13.90,2,0.2046615862394703556822772212,0.21070065202504,0.210428701754699,0.204911162886467,0.204639046850389,0.162222036410871,0.1694670709123817155213665363,0.1448599867728152155213665363,0.0246070841395665,5.7717873468910593638021536373,28.821849519975901314893297909,29.237240864747199243213402155,487331200
13.91,2,0.2046379460033227041975413536,0.210677765131093,0.210406186466918,0.204887493821993,0.204615749618592,0.162244835012463,0.1694890698534703483220189995,0.1448022380810330483220189995,0.0246868317724373,5.7696614214174380259968468781,28.817017305265357220848484319,29.232078249573981780050632126,487681800
13.92,2,0.2046143501043514918034535886,0.21065492642023,0.210383718600279,0.204863869148764,0.204592496015633,0.162267741449895,0.1695111782196814725205388742,0.1447445988143731725205388742,0.0247665794053083,5.7675395363132722045385022586,28.81219910041203805406291185,29.226922689983784349894484294,488032400
13.93,2,0.2045907895089045377453402364,0.210632125270293,0.210361287534706,0.20484027982211,0.204569276998926,0.16229071070759,0.1695333506522261241626387284,0.1446870236140468241626387284,0.0248463270381793,5.7654203909096265538855307681,28.807387777495447579305004312,29.221768289744678474412520359,488383000
13.94,2,0.2045672731834222519907419926,0.210609370988008,0.210338902579002,0.204816734819406,0.204546101547923,0.16231375206018,0.1695555967449594390412496855,0.1446295220739093390412496855,0.0249260746710501,5.763304258814870052453320595,28.802584157279904375212593986,29.2166157266986940498184284,488733600
13.95,2,0.2045437819918251364256224545,0.210586645554107,0.210316545715962,0.204793214981237,0.204522950505276,0.162336898491511,0.1695779488328419394209109082,0.1445721265289207394209109082,0.0250058223039212,5.7611920651220460026142371309,28.797799170626504703249423113,29.211474158548424533377665512,489084200
13.96,2,0.2045203351046809319788891307,0.210563966964589,0.21029423494365,0.204769739501548,0.204499843066994,0.162360115361859,0.1696003729253745088067039337,0.1445148029885823088067039337,0.0250855699367922,5.7590828348397247348697141632,28.793022984031525043455937988,29.206335379883128530056799585,489434800
13.97,2,0.2044969323873910987394107310,0.210541335022868,0.210271970067533,0.204746308245577,0.204476779100369,0.162383400903055,0.1696228672486776993001755120,0.1444575496790146993001755120,0.025165317569663,5.7569765159146652276351398826,28.788253948792529295414100435,29.201198011048247736222074955,489785400
13.98,2,0.2044735547174840612663812260,0.210518730536222,0.210249731896934,0.204722902067534,0.204453739461659,0.16240675410528,0.1696454301238013700846944003,0.1444003649212673700846944003,0.025245065202534,5.7548730590131651072398568795,28.783489818928686030818816058,29.196060165028202972341630351,490135900
13.99,2,0.2044502202219631431166175704,0.210496171793331,0.210227538722575,0.204699539116526,0.204430742302013,0.162430178648503,0.1696680658668098219239847266,0.1443432530314048219239847266,0.025324812835405,5.7527725865459660562713445419,28.778739256392302740465809554,29.190929155056514128764158741,490486600
14.00,2,0.2044269298142184557314848936,0.210473660808285,0.210205392560578,0.204676220307057,0.204407788537969,0.162453706004725,0.1696908060008945340167548216,0.1442862455326187340167548216,0.0254045604682758,5.7506760003506900250159226619,28.773996568603780089507706278,29.185800118704477513469080175,490837200
14.01,2,0.2044036634441476871273490615,0.210451176329419,0.210183272161305,0.204652925564575,0.204384858097002,0.162477302816166,0.1697136164469949948316891319,0.1442293083458481948316891319,0.0254843081011468,5.7485823228988016679320022251,28.769269536126463162249671773,29.18067971370604751549374807,491187800
14.02,2,0.2043804519673355984324041774,0.210428749141193,0.210161208311232,0.204629685782292,0.204361981874343,0.162500965429251,0.1697364946281925031254280175,0.1441724388941746031254280175,0.0255640557340179,5.7464914791316513155210170267,28.764549927234396144644482107,29.175560996875523892005486617,491538400
14.03,2,0.2043572635729843555706480189,0.210406347657743,0.21013916942651,0.204606469110618,0.204339128022418,0.162524701951982,0.1697594475452897698421073751,0.1441156441784008698421073751,0.0256438033668889,5.7444036683721422701553324519,28.759838838934396973385958027,29.170444889299591012857202397,491889000
14.04,2,0.2043341190039940520637863819,0.210383993366225,0.210117176996302,0.204583296317749,0.204316317311428,0.162548532610127,0.1697824961616960456783215910,0.1440589451619363456783215910,0.0257235509997597,5.742319489942373510250336692,28.755139563003605692843877439,29.165334144430047846975036963,492239600
14.05,2,0.2043110093603983912557445157,0.210361676783872,0.210095221539836,0.204560158492864,0.204293540832553,0.162572441180715,0.1698056239334483173504309544,0.1440023253008176173504309544,0.0258032986326307,5.7402384686573640142214179365,28.750455335189330089306893619,29.160231550635445635042269857,492590100
14.06,2,0.2042879416635244871596558246,0.210339404631184,0.210073309779607,0.204537062665853,0.204270805617676,0.162596418681231,0.1698288221181157161975991437,0.1439457758526140161975991437,0.0258830462655017,5.7381603528295541125700099762,28.745773098672578131468283344,29.155126071703068729621693986,492940800
14.07,2,0.2042648996159311775929479870,0.210317160510723,0.210051425320159,0.204513992519401,0.204248095351467,0.162620463101979,0.1698520881350315209407338945,0.1438892942366590209407338945,0.0259627938983725,5.7360850672929814316254553998,28.741100115372469098490681621,29.15002387305012499977261732,493291300
14.08,2,0.2042419086867027552812070206,0.210294969816932,0.210029593557916,0.204490973553651,0.20422543553605,0.162644570970956,0.1698754194006320146765819559,0.1438328778693885146765819559,0.0260425415312435,5.7340125367986163018891879953,28.73643815053286916352872367,29.144926467246417290482560587,493642000
14.09,2,0.2042189432214578347789206813,0.21027280864581,0.210007790590849,0.204467980082936,0.204202800487731,0.162668793756668,0.1698988665179001554852980996,0.1437765773537855554852980996,0.0261222891641146,5.7319442097798120257335731554,28.731790462397296192604380579,29.139836529157147554024960092,493992500
14.10,2,0.2041960196940396085922513704,0.210250690376477,0.209986029800043,0.20444502860119,0.20418020670241,0.162693041974564,0.1699223405237896904667027659,0.1437203037268042904667027659,0.0262020367969854,5.7298775363976689336600446676,28.72714957860941920997024146,29.134747907546141085902310589,494343200
14.11,2,0.2041731306815444062873249007,0.210228610231285,0.209964306409806,0.204422111676457,0.20415764675009,0.162717391763698,0.1699459173443039939985277739,0.1436641329144475939985277739,0.0262817844298564,5.7278146905366346519979451226,28.722516453334875055070357651,29.129661264692671337250692421,494693700
14.12,2,0.2041502735705390084217037990,0.210206564286715,0.209942616498574,0.204399226692115,0.204135118016104,0.16274180574505,0.1699695594863329327478366914,0.1436080274236055327478366914,0.0263615320627274,5.7257545968628738352056855095,28.717896164830301546567034056,29.124581002950521458394234259,495044300
14.13,2,0.2041274599839544979190547307,0.210184564598954,0.209920972124478,0.204376385285271,0.204112632139504,0.162766295716322,0.1699932791612141390282213029,0.1435519994656159390282213029,0.0264412796955982,5.7236976039700911377416768175,28.713284112444754272184501048,29.119503196819447002246248164,495394900
14.14,2,0.2041046900130136044119291223,0.210162612174446,0.209899374295899,0.204353587547258,0.204090189213563,0.162790887881163,0.1700171025918246848804953174,0.1434960752633554848804953174,0.0265210273284692,5.7216444618530112140643300381,28.708682486708368446528048235,29.114429665712124576700935634,495745500
14.15,2,0.2040819416260704409268156168,0.210140682379633,0.209877798381215,0.204330811419564,0.204067767181703,0.162815508884945,0.1700409556085935854248936465,0.1434401806472532854248936465,0.0266007749613403,5.7195930444746316905029877593,28.704090678658302544337898151,29.109360052444003118211705435,496096100
14.16,2,0.2040592377915707987595897815,0.210118801121364,0.209856270289198,0.204308079898643,0.204045389042305,0.162840241668924,0.1700649220064522977935629504,0.1433843994122411977935629504,0.0266805225942111,5.7175457511475528975590837722,28.69950827999321688315864178,29.10429384892294646493035996,496446700
14.17,2,0.2040365654780424951547699412,0.210096953564314,0.209834775186442,0.204285379937132,0.204023041749925,0.162865035260304,0.1700889503259782186357227490,0.1433286800988961186357227490,0.0267602702270821,5.7155011064325681376049834652,28.694938155877727003318209632,29.099233611798781085676531389,496797300
14.18,2,0.2040139266541040078017579978,0.210075141982892,0.209813315349272,0.20426271350605,0.204000727277498,0.162889898312544,0.1701130492948024717528486423,0.1432730314348493717528486423,0.0268400178599531,5.7134593591225563890560750272,28.690375165031030420124001581,29.09417495118515753616905685,497147900
14.19,2,0.2039913292884573290536762345,0.210053374321704,0.209791898724197,0.204240088583817,0.203978453605351,0.162914829717978,0.1701372180832620023242623317,0.1432174525904381023242623317,0.0269197654928239,5.711420484214043658456815051,28.68581794605839276324617345,29.0891167135765571032916336,497498500
14.20,2,0.2039687753498931964387327056,0.210031652337377,0.209770527069746,0.204217507141624,0.203956222706575,0.162939823297882,0.1701614505777676409817672564,0.1431619374520727409817672564,0.0269995131256949,5.7093843053302775721365461232,28.681270051022035955153010388,29.084061949027204247337962564,497849100
14.21,2,0.2039462446719710447620700326,0.210009957740571,0.209749182098472,0.204194948988438,0.203934014392033,0.162964933861922,0.1701858009163766867306306957,0.1431065401578106867306306957,0.027079260758566,5.7073523721770171085106564346,28.676743201866558025822615522,29.079020571015144312424835996,498199700
14.22,2,0.2039237554930602379887920386,0.209988306557923,0.2097278798389,0.20417243238487,0.203911846924225,0.162990097118715,0.1702102054062553229882088913,0.1430511970148185229882088913,0.0271590083914368,5.705322858853636922037556974,28.672216435017282026280636081,29.073974815839179063087220868,498550300
14.23,2,0.2039012976481151033760616832,0.209966689258577,0.209706610762053,0.204149947153478,0.20388971012759,0.163015331761571,0.1702346823967716460178171902,0.1429959263724638460178171902,0.0272387560243078,5.7032962897954416671756587337,28.667703573385294512237497498,29.068936464003356615812843365,498900900
14.24,2,0.2038788731062682836919671504,0.209945107782863,0.209685376810139,0.204127495265796,0.203867605975538,0.163040636862516,0.1702592310282980902688378388,0.1429407273711192902688378388,0.0273185036571788,5.7012726391406089702543043003,28.663198663760344426665156959,29.063900439517457357049868613,499251500
14.25,2,0.2038564906965468766305818104,0.20992357096585,0.209664186820094,0.204105085561618,0.203845543309734,0.163066012131853,0.1702838513197185691819990887,0.1428856000296689691819990887,0.0273982512900496,5.6992519061947448378179502651,28.65869843553862539796662048,29.058863950648149797882744245,499602100
14.26,2,0.2038341406674142930761600902,0.209902070055833,0.209643032042073,0.204082708277516,0.203823512368611,0.163091486711867,0.1703085720902008635410601553,0.1428305731672802635410601553,0.0274779989229206,5.6972349153308525722389620176,28.654219767656253255531319373,29.053841397818875655267550027,499952700
14.27,2,0.2038118318492799421389739069,0.20988061133092,0.209621918756042,0.204060372254667,0.203801521995205,0.163116987051494,0.1703333200526542461766370622,0.1427755734968626461766370622,0.0275577465557916,5.6952195657931154758897049474,28.649737616688182081813864393,29.048811496265227105223982313,500303300
14.28,2,0.2037895560677992863666018284,0.209859189505611,0.20960084167835,0.204038069308759,0.203779564007053,0.163142596304657,0.1703581781259487393676297057,0.1427206839372862393676297057,0.0276374941886625,5.6932082317968138792716128433,28.645274570923849469802442526,29.043793436004988865652128621,500653900
14.29,2,0.2037673015789460420515383032,0.209837790149287,0.209579786380224,0.204015787681443,0.203757626647654,0.163168238152714,0.1703830695343768490491266777,0.1426658277128433490491266777,0.0277172418215335,5.6911987126445967608000738966,28.64081343118086826128786711,29.038772642185333356544271441,501004500
14.30,2,0.2037450990635284136537866244,0.209816446307176,0.209558785908728,0.203993558090943,0.203735740637068,0.163193978696127,0.1704080614914612290339469764,0.1426110720370567290339469764,0.0277969894544045,5.6891929326267130988904762946,28.63636219799347967009660258,29.033755845330243930723697693,501355100
14.31,2,0.2037229267825013616405014878,0.209795136471208,0.209537818757623,0.203971358771703,0.203713884211572,0.16321982568814,0.1704331609951638923756805268,0.1425564239078885923756805268,0.0278767370872753,5.6871910909846861959151854287,28.631928484261044437892186752,29.028749577834267649753634559,501705700
14.32,2,0.2037007884120363298727748055,0.209773861609894,0.209516885897244,0.203949193404378,0.203692061053647,0.163245701398794,0.1704582903967422110791273253,0.1425018056765959110791273253,0.0279564847201463,5.6851909620104877344616806904,28.627501234537666255753888332,29.02374451915071986271205704,502056300
14.33,2,0.2036786802180459716207602753,0.209752019644657,0.209495385250835,0.203927058250326,0.203670267426473,0.16325447167939,0.1704663049729818142118181588,0.1424472566292821142118181588,0.0280190483436997,5.683193669932793988773259065,28.622798575751344013202519527,29.018742102028885867462919157,502406900
14.34,2,0.2036566138720793900447603483,0.209728344257558,0.20947205050227,0.20390496499533,0.203648515017645,0.163209539087596,0.1704205853819279838983462929,0.1423928108196093838983462929,0.0280277745623186,5.6812001890817952893513543455,28.617209176720592229822747061,29.013739097898786723223250057,502757500
14.35,2,0.2036345794928042765310949656,0.209704702580767,0.209448748785528,0.203882903746007,0.203626793935591,0.163164654775215,0.1703749151936708104939567648,0.1423384028124945104939567648,0.0280365123811763,5.6792086436450862906543775202,28.611627298224855898758377923,29.008741746405773057391103317,503108100
14.36,2,0.2036125742037261579336398580,0.209681093685771,0.209425479173894,0.203860871622356,0.20360510130211,0.163119874675727,0.1703293502752746258335958799,0.1422840884750018258335958799,0.0280452618002728,5.6772206328608546190116711794,28.606058494537792482403904717,29.003754710494164077052919745,503458700
14.37,2,0.2035906026695018152303955241,0.20965752147944,0.209402245576033,0.203838873294722,0.203583441789344,0.163075176844472,0.1702838688318597123607752261,0.1422298460122513123607752261,0.0280540228196084,5.6752355311163962809676919123,28.600488433376937404246069786,28.998765716081235634576749637,503809300
14.38,2,0.2035686720126131342819782149,0.209633993089241,0.209379055121205,0.203816915894271,0.20356182253025,0.163030561051046,0.1702384708819673008511313688,0.1421756754427843008511313688,0.028062795439183,5.673253337707554578894805108,28.594924101490178645090038631,28.993780768148557290832112342,504159900
14.39,2,0.2035467812034364437014677050,0.209610507058733,0.209355906354749,0.203794998390125,0.203540242495733,0.162986015126808,0.1701931442136045114557242507,0.1421215645546081114557242507,0.0280715796589964,5.6712737015511684912083989576,28.589366333476030066984015242,28.988800609249335081799932041,504510500
14.40,2,0.2035249123705244825468273460,0.209587045841343,0.20933278173187,0.203773102889043,0.203518683794332,0.162941549311279,0.1701478984477487474776264845,0.1420675229687001474776264845,0.0280803754790486,5.6692968970325969963238616495,28.583812719524504885876127343,28.983823148722888618279142792,504861100
14.41,2,0.2035030841694016381322431931,0.209563628439827,0.209309700257096,0.203751248069299,0.203497165106092,0.162897172570365,0.1701027432080933445360138603,0.1420135603087535445360138603,0.0280891828993398,5.667323198614970424742626975,28.57826085712789414597748133,28.978846301355000245390048365,505211700
14.42,2,0.2034812967276025224205556800,0.209540255347908,0.209286662425916,0.203729434058583,0.203475686560471,0.16285289538357,0.1700576889850511237490840814,0.1419596870651811237490840814,0.02809800191987,5.6653529055911664027940375212,28.57271888627091760432724009,28.973877045129448555795843802,505562300
14.43,2,0.2034595310158248934704705020,0.209516905880078,0.209263647554581,0.203707641804388,0.203454229106723,0.162808671320323,0.1700126886544822501210415596,0.1419058561138431501210415596,0.0281068325406391,5.663384666718655260979527081,28.567182626257099770760279151,28.968911881503675674360584956,505912900
14.44,2,0.2034378050048435449534966581,0.209493599907504,0.209240675516014,0.203685889299402,0.203432810739291,0.162764553859176,0.1699677963559163824141359911,0.1418521215942693824141359911,0.028115674761647,5.6614200317453903016714610405,28.561649030294184567356720412,28.963948080512987074935622095,506263500
14.45,2,0.2034161015426252229932670085,0.209470317983801,0.209217726865576,0.203664159370676,0.203411414286975,0.162720478197086,0.1699229466471783910352082538,0.1417984180642842910352082538,0.0281245285828941,5.6594571246557718553712731925,28.556115442325473142821366797,28.958983490495396380455777505,506614000
14.46,2,0.2033944459687731071408051946,0.209447089362899,0.20919483085894,0.203642477388715,0.203390065122023,0.162676555097887,0.1698782512456366409789502049,0.1417448572412568409789502049,0.0281333940043798,5.6574991446813718723652833241,28.550606010218420045032126934,28.954038655131124200496630174,506964700
14.47,2,0.2033728228856306232107276476,0.209423893399966,0.209171966853013,0.203620827937084,0.20336874782974,0.162632635108932,0.1698335600692524522712305668,0.1416912890431479522712305668,0.0281422710261045,5.6555417910530820352409708267,28.545083527345578054574282072,28.949081876848359906790781243,507315300
14.48,2,0.2033512302197625853658357125,0.209400733229217,0.209149137983736,0.203599208939821,0.203347460335893,0.162588867466313,0.1697890223726508322737718133,0.1416378627245825322737718133,0.0281511596480683,5.6535893383656299703276782896,28.539572823758797375972258646,28.94413420955702708493498264,507665900
14.49,2,0.2033296681503682176959033553,0.209377603944049,0.209126339346237,0.203577620576342,0.203326202821627,0.162545106522352,0.1697444924257006286243743498,0.1415844325554298286243743498,0.0281600598702708,5.6516376105229403320838167027,28.53406308501284132067717452,28.939186648408403948664511198,508016400
14.50,2,0.2033081448593689350379742489,0.20935451851297,0.20910358391074,0.203556071038548,0.203304983480562,0.162501488918116,0.1697001072388842568165338374,0.1415311355461720568165338374,0.0281689716927122,5.6496905313508620989247742554,28.528568382531569258485715915,28.934251020159794919885080887,508367100
14.51,2,0.2032866519411547887402676929,0.209331465176656,0.209080859919638,0.203534551910576,0.203283793898552,0.162457919056246,0.1696557708627441908203288684,0.1414778757473513908203288684,0.0281778951153928,5.6477453508645499253089619369,28.523072122456130906484876478,28.929313244071905954493718891,508717700
14.52,2,0.2032651894927711517888469710,0.209308446255567,0.209058169695096,0.203513063289592,0.203262634174471,0.162414460601766,0.1696115470045642243590658545,0.1414247168662522243590658545,0.028186830138312,5.6458038929079371136087451378,28.517581890128851491121443716,28.924379716081175177374450348,509068300
14.53,2,0.2032437691841520948086501423,0.209285470990868,0.209035522479983,0.203491616859761,0.203241515994187,0.162371043392335,0.1695673658673145353844371631,0.1413715891058442353844371631,0.0281957767614703,5.6438641567080383182825348467,28.512098175351175259320487943,28.919451002213890348558603268,509418800
14.54,2,0.2032223775881146585524068213,0.209262528506019,0.209012907399459,0.203470199177525,0.203220425915842,0.162327741172347,0.1695233007709413742346200329,0.1413185657860737742346200329,0.0282047349848676,5.6419282414912525177457192529,28.506619169237249583003556692,28.914525394518028415998581771,509769400
14.55,2,0.2032010045063174323707524768,0.209239605795115,0.208990311449307,0.203448800032106,0.203199353730351,0.162284474077943,0.1694792714463946245981765739,0.1412655666378910245981765739,0.0282137048085036,5.639993846483334366456709349,28.501139142672872349421678469,28.90959812739283679953646908,510120100
14.56,2,0.2031796834750757860988109636,0.209216739339207,0.208967771112265,0.203427453000717,0.203178333016612,0.16224132467807,0.1694353616855515192845625712,0.1412126754531728192845625712,0.0282226862323787,5.6380633709094214907448477206,28.495672737336560147263375438,28.904681631545664359686666161,510470700
